concept_id,priority,search_term,initial_category,candidate_knowledge_point,domain_seed,subdomain_seed,why_dynamic,default_start_sec,default_end_sec,notes
vdcr_concept_0089,B,反应性火焰前沿传播 Reactive Flame-Front Propagation,chemistry_materials_change,Reactive Flame-Front Propagation,chemistry_materials_change,materials_family_07,"Candidate must show the temporal sequence that instantiates Reactive Flame-Front Propagation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=反应性火焰前沿传播; needed_candidates=3; production_gate=must_show_reactive_flame_front_advancing_through_fuel_or_mixture_not_generic_fire_motion
vdcr_concept_0225,B,Buoyancy-Driven Smoke Plume Rise,earth_environmental_systems,Buoyancy-Driven Smoke Plume Rise,earth_environmental_systems,earth_family_06,"Candidate must show the temporal sequence that instantiates Buoyancy-Driven Smoke Plume Rise, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=浮力驱动烟羽上升; needed_candidates=3; production_gate=must_show_buoyancy_driven_plume_generation_rise_and_expansion_not_just_smoke
vdcr_concept_0225,B,Buoyancy-Driven Smoke Plume Rise demonstration,earth_environmental_systems,Buoyancy-Driven Smoke Plume Rise,earth_environmental_systems,earth_family_06,"Candidate must show the temporal sequence that instantiates Buoyancy-Driven Smoke Plume Rise, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=浮力驱动烟羽上升; needed_candidates=3; production_gate=must_show_buoyancy_driven_plume_generation_rise_and_expansion_not_just_smoke
vdcr_concept_0225,B,Buoyancy-Driven Smoke Plume Rise experiment video,earth_environmental_systems,Buoyancy-Driven Smoke Plume Rise,earth_environmental_systems,earth_family_06,"Candidate must show the temporal sequence that instantiates Buoyancy-Driven Smoke Plume Rise, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=浮力驱动烟羽上升; needed_candidates=3; production_gate=must_show_buoyancy_driven_plume_generation_rise_and_expansion_not_just_smoke
vdcr_concept_0225,B,浮力驱动烟羽上升 Buoyancy-Driven Smoke Plume Rise,earth_environmental_systems,Buoyancy-Driven Smoke Plume Rise,earth_environmental_systems,earth_family_06,"Candidate must show the temporal sequence that instantiates Buoyancy-Driven Smoke Plume Rise, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=浮力驱动烟羽上升; needed_candidates=3; production_gate=must_show_buoyancy_driven_plume_generation_rise_and_expansion_not_just_smoke
vdcr_concept_0222,B,Fire-Whirl Vortex Formation,earth_environmental_systems,Fire-Whirl Vortex Formation,earth_environmental_systems,earth_family_06,"Candidate must show the temporal sequence that instantiates Fire-Whirl Vortex Formation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=火旋风涡旋形成; needed_candidates=3; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0222,B,Fire-Whirl Vortex Formation demonstration,earth_environmental_systems,Fire-Whirl Vortex Formation,earth_environmental_systems,earth_family_06,"Candidate must show the temporal sequence that instantiates Fire-Whirl Vortex Formation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=火旋风涡旋形成; needed_candidates=3; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0222,B,Fire-Whirl Vortex Formation experiment video,earth_environmental_systems,Fire-Whirl Vortex Formation,earth_environmental_systems,earth_family_06,"Candidate must show the temporal sequence that instantiates Fire-Whirl Vortex Formation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=火旋风涡旋形成; needed_candidates=3; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0222,B,火旋风涡旋形成 Fire-Whirl Vortex Formation,earth_environmental_systems,Fire-Whirl Vortex Formation,earth_environmental_systems,earth_family_06,"Candidate must show the temporal sequence that instantiates Fire-Whirl Vortex Formation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=火旋风涡旋形成; needed_candidates=3; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0012,B,Capillary-Driven Jet/Thread Breakup,physics_physical_systems,Capillary-Driven Jet/Thread Breakup,physics_physical_systems,physics_family_02,"Candidate must show the temporal sequence that instantiates Capillary-Driven Jet/Thread Breakup, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=毛细驱动射流/液丝断裂; needed_candidates=3; production_gate=video_must_show_named_dynamic_mechanism_sequence_without_title_or_source_leakage
vdcr_concept_0012,B,Capillary-Driven Jet/Thread Breakup demonstration,physics_physical_systems,Capillary-Driven Jet/Thread Breakup,physics_physical_systems,physics_family_02,"Candidate must show the temporal sequence that instantiates Capillary-Driven Jet/Thread Breakup, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=毛细驱动射流/液丝断裂; needed_candidates=3; production_gate=video_must_show_named_dynamic_mechanism_sequence_without_title_or_source_leakage
vdcr_concept_0012,B,Capillary-Driven Jet/Thread Breakup experiment video,physics_physical_systems,Capillary-Driven Jet/Thread Breakup,physics_physical_systems,physics_family_02,"Candidate must show the temporal sequence that instantiates Capillary-Driven Jet/Thread Breakup, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=毛细驱动射流/液丝断裂; needed_candidates=3; production_gate=video_must_show_named_dynamic_mechanism_sequence_without_title_or_source_leakage
vdcr_concept_0012,B,毛细驱动射流/液丝断裂 Capillary-Driven Jet/Thread Breakup,physics_physical_systems,Capillary-Driven Jet/Thread Breakup,physics_physical_systems,physics_family_02,"Candidate must show the temporal sequence that instantiates Capillary-Driven Jet/Thread Breakup, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=毛细驱动射流/液丝断裂; needed_candidates=3; production_gate=video_must_show_named_dynamic_mechanism_sequence_without_title_or_source_leakage
vdcr_concept_0034,B,Inertia-Capillarity Droplet Rebound,physics_physical_systems,Inertia-Capillarity Droplet Rebound,physics_physical_systems,physics_family_05,"Candidate must show the temporal sequence that instantiates Inertia-Capillarity Droplet Rebound, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=惯性-毛细液滴反弹; needed_candidates=3; production_gate=must_show_impact_deformation_capillary_retraction_and_liftoff_sequence
vdcr_concept_0034,B,Inertia-Capillarity Droplet Rebound demonstration,physics_physical_systems,Inertia-Capillarity Droplet Rebound,physics_physical_systems,physics_family_05,"Candidate must show the temporal sequence that instantiates Inertia-Capillarity Droplet Rebound, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=惯性-毛细液滴反弹; needed_candidates=3; production_gate=must_show_impact_deformation_capillary_retraction_and_liftoff_sequence
vdcr_concept_0034,B,Inertia-Capillarity Droplet Rebound experiment video,physics_physical_systems,Inertia-Capillarity Droplet Rebound,physics_physical_systems,physics_family_05,"Candidate must show the temporal sequence that instantiates Inertia-Capillarity Droplet Rebound, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=惯性-毛细液滴反弹; needed_candidates=3; production_gate=must_show_impact_deformation_capillary_retraction_and_liftoff_sequence
vdcr_concept_0034,B,惯性-毛细液滴反弹 Inertia-Capillarity Droplet Rebound,physics_physical_systems,Inertia-Capillarity Droplet Rebound,physics_physical_systems,physics_family_05,"Candidate must show the temporal sequence that instantiates Inertia-Capillarity Droplet Rebound, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=惯性-毛细液滴反弹; needed_candidates=3; production_gate=must_show_impact_deformation_capillary_retraction_and_liftoff_sequence
vdcr_concept_0078,A,Liesegang Ring Formation,chemistry_materials_change,Liesegang Ring Formation,chemistry_materials_change,materials_family_04,"Candidate must show the temporal sequence that instantiates Liesegang Ring Formation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=利塞冈环形成; needed_candidates=2; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0078,A,Liesegang Ring Formation demonstration,chemistry_materials_change,Liesegang Ring Formation,chemistry_materials_change,materials_family_04,"Candidate must show the temporal sequence that instantiates Liesegang Ring Formation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=利塞冈环形成; needed_candidates=2; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0078,A,Liesegang Ring Formation experiment video,chemistry_materials_change,Liesegang Ring Formation,chemistry_materials_change,materials_family_04,"Candidate must show the temporal sequence that instantiates Liesegang Ring Formation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=利塞冈环形成; needed_candidates=2; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0078,A,利塞冈环形成 Liesegang Ring Formation,chemistry_materials_change,Liesegang Ring Formation,chemistry_materials_change,materials_family_04,"Candidate must show the temporal sequence that instantiates Liesegang Ring Formation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=利塞冈环形成; needed_candidates=2; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0069,A,Supercooled Liquid Rapid Crystallization,chemistry_materials_change,Supercooled Liquid Rapid Crystallization,chemistry_materials_change,materials_family_02,"Candidate must show the temporal sequence that instantiates Supercooled Liquid Rapid Crystallization, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=过冷液体瞬时结晶; needed_candidates=2; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0069,A,Supercooled Liquid Rapid Crystallization demonstration,chemistry_materials_change,Supercooled Liquid Rapid Crystallization,chemistry_materials_change,materials_family_02,"Candidate must show the temporal sequence that instantiates Supercooled Liquid Rapid Crystallization, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=过冷液体瞬时结晶; needed_candidates=2; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0069,A,Supercooled Liquid Rapid Crystallization experiment video,chemistry_materials_change,Supercooled Liquid Rapid Crystallization,chemistry_materials_change,materials_family_02,"Candidate must show the temporal sequence that instantiates Supercooled Liquid Rapid Crystallization, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=过冷液体瞬时结晶; needed_candidates=2; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
